FY 2012,9/15/2012,9/12/2012,"Grower's Chemical Corporation, Norwalk, OH 44857",Farm worker died after being struck in the head by a hooper wagon.
FY 2012,9/15/2012,9/12/2012,"River Cities Machine LLC, Bossier City, LA 71111","Worker was killed after his shirt became caught in a lathe he was operating, pulling him into the machine."
FY 2012,9/15/2012,9/13/2012,"Delicato Winery Vineyard, Manteca, CA 95336",Worker unhitching a trailer died after he was run over by another driver.
FY 2012,9/15/2012,9/13/2012,"Fisher Industries, Interstate 80 East Bound, Mile Post 392, NV 89521",Worker making repairs to a tire compactor was crushed between the compactor and a drum roller.
FY 2012,9/15/2012,9/14/2012,"Belton Metal Company Inc., Belton, SC 29627",Worker run over and crushed by track hoe.
FY 2012,9/15/2012,9/14/2012,"Danlin Corp, Cedar Bluffs, NE 68015",Employee working on a roof died from injuries after falling 20 feet to the ground.
FY 2012,9/15/2012,9/14/2012,"Worthington Cylinder Corporation, Westerville, OH 43082","Employee was crushed between two 2,500-pound coils."
FY 2012,9/22/2012,6/29/2012,"Williams Warehouse Inc, Plains, GA 31780",Employee died after falling from a roof through a skylight while removing metal panels.
FY 2012,9/22/2012,9/13/2012,"Mr Asphalt Inc., Corvallis, MT 59828",Worker died after falling approximately 13 ft while checking the level of an asphalt oil tank.
FY 2012,9/22/2012,9/20/2012,"Bonneville Power Administration, Saint Regis, MT 59866",Worker died after falling approximately 80 feet while replacing insulators.
FY 2012,9/22/2012,9/20/2012,"Ryan's Tree Service, Chaumont, NY 13622",Worker died after being crushed by a chipper.
FY 2012,9/22/2012,9/21/2012,"G.R. Birdwell Construction LP, Channelview, TX 77530",Worker was killed after being pinned between the dirt compactor he was operating and a wall.
FY 2012,9/22/2012,9/21/2012,"United Drilling Inc, Fort Stockton, TX 79735",Worker was killed after being struck in the head by a cable that snapped during drilling operations.
FY 2012,9/22/2012,9/22/2012,"Mark F. Taggert Company, Columbus, OH 43229",Worker died from fall from a ladder.
FY 2012,9/22/2012,9/22/2012,"Olmar Salazar, Airmont, NY 10901",Employee died after being struck by a tree branch while working on a landscaping site.
FY 2012,9/22/2012,9/23/2012,"Archer Underbalanced Services, Boys Ranch, TX 79010",Worker was killed while repairing an air compressor after a 2-inch line separated and struck employee in the chest.
FY 2012,9/22/2012,9/24/2012,"KAYCO Erectors Inc, Sugar Hill, GA 30518",Employee died after falling through floor hole while installing metal decking.
FY 2012,9/22/2012,9/24/2012,"SITI, Rayne, LA 70578",Worker was pouring concrete when he was struck and killed by a vehicle being driven by another employee.
FY 2012,9/22/2012,9/25/2012,"Jet Import Inc, Chicago, IL 60608",Worker died after being struck on the head by a pallet that had fallen from a trailer he was preparing to unload.
FY 2012,9/22/2012,9/26/2012,"Advanced Recycling Center, Brewton, AL 36426",Worker was crushed when bucket of skid loader fell on him when he crawled under machine to disconnect a hydraulic line.
FY 2012,9/22/2012,9/27/2012,"Viking Drilling, Rankin, TX 79778",Employee was electrocuted when the forklift he was operating became entangled with a 440-480 volt electrical line.
FY 2012,9/29/2012,6/29/2012,"Williams Warehouse Inc, Plains, GA 31780",Employee died after falling from a roof through a skylight while removing metal panels.
FY 2012,9/29/2012,7/19/2012,"Terrapin Construction Bowie, MD 20715",Worker was trimming a tree limb from an extended tree belonging to a neighbor and fell off ladder. Worker was hospitalized but succumbed to injuries and died on 8/13/2012.
FY 2012,9/29/2012,8/22/2012,"New Jersey Transit Heavy Rail Kearny, NJ 07032",Worker performing maintanence underneath railroad equipment when hydraulic line disconnected and equipment lowered crushing worker.
FY 2012,9/29/2012,9/11/2012,"Desert Rose Golf Course Las Vegas, NV 89142",Worker was operating a front end loader to spread dirt in the wash and was unexpectedly swept away by a wall of water flowing at approximately 65-70 MPH. Worker's body was found on 9/14/2012.
FY 2012,9/29/2012,9/13/2012,"Mr Asphalt Inc., Corvallis, MT 59828",Worker died after falling approximately 13 ft while checking the level of an asphalt oil tank.
FY 2012,9/29/2012,9/20/2012,"Bonneville Power Administration, Saint Regis, MT 59866",Worker died after falling approximately 80 feet while replacing insulators.
FY 2012,9/29/2012,9/20/2012,"Ryan's Tree Service, Chaumont, NY 13622",Worker died after being crushed by a chipper.
FY 2012,9/29/2012,9/21/2012,"G.R. Birdwell Construction LP, Channelview, TX 77530",Worker was killed after being pinned between the dirt compactor he was operating and a wall.
FY 2012,9/29/2012,9/21/2012,"United Drilling Inc, Fort Stockton, TX 79735",Worker was killed after being struck in the head by a cable that snapped during drilling operations.
FY 2012,9/29/2012,9/22/2012,"Mark F. Taggert Company, Columbus, OH 43229",Worker died from fall from a ladder.
FY 2012,9/29/2012,9/22/2012,"Olmar Salazar, Airmont, NY 10901",Employee died after being struck by a tree branch while working on a landscaping site.
FY 2012,9/29/2012,9/22/2012,"Prime Flight Aviation Services San Francisco, CA 94128",Worker drove service truck off road crashing into parked lear jet.
FY 2012,9/29/2012,9/23/2012,"Archer Underbalanced Services, Boys Ranch, TX 79010",Worker was killed while repairing an air compressor after a 2-inch line separated and struck employee in the chest.
FY 2012,9/29/2012,9/24/2012,"Indiana Women's Prison Indianapolis, IN 46214","Worker was issued a firearm, went outside, and committed suicide."
FY 2012,9/29/2012,9/24/2012,"KAYCO Erectors Inc, Sugar Hill, GA 30518",Employee died after falling through floor hole while installing metal decking.
FY 2012,9/29/2012,9/24/2012,"PennAKem, LLC Memphis, TN 38108",Two workers transferring Furfurlyamine and Methanol from a storage tank to a reactor when an explosion occurred. Both suffered second degree burns and were hospitalized. One of these workers who suffered burns over 92% of body died on 9/27/2012.
FY 2012,9/29/2012,9/24/2012,"SITI, Rayne, LA 70578",Worker was pouring concrete when he was struck and killed by a vehicle being driven by another employee.
FY 2012,9/29/2012,9/24/2012,"Traffic Specialists, Inc. Calhoun, TN 37309",Worker was installing reflectors when struck by a tractor trailer.
FY 2012,9/29/2012,9/25/2012,"Jet Import Inc, Chicago, IL 60608",Worker died after being struck on the head by a pallet that had fallen from a trailer he was preparing to unload.
FY 2012,9/29/2012,9/26/2012,"Advanced Recycling Center, Brewton, AL 36426",Worker was crushed when bucket of skid loader fell on him when he crawled under machine to disconnect a hydraulic line.
FY 2012,9/29/2012,9/26/2012,"Recovery Home Improvement, Inc. Baltimore, MD 21222",Worker was electrocuted when a 27-foot ladder hoist the worker was moving fell backwards and struck two 7.62 kV overheard distribution lines.
FY 2012,9/29/2012,9/26/2012,"Russell Toll dba Toll Roofing and Repair Maysville, KY 41018",Worker installing a tarp on a roof of a hotel stepped on the eave which collapsed resulting in worker falling approximately 26 feet on to parking lot.
FY 2012,9/29/2012,9/26/2012,"Steven Barkoff Hillsborough, CA 94010","Worker fell from attic to garage floor striking a flower base, hitting the right artery by armpit resulting in loss of blood. Worker was hospitalized but died in ER."
FY 2012,9/29/2012,9/27/2012,"Viking Drilling, Rankin, TX 79778",Employee was electrocuted when the forklift he was operating became entangled with a 440-480 volt electrical line.
