NJ,8/3/12,"Jersey Central Power & Light Company, Manalapan, NJ 07726",Employee was electrocuted while working on a downed wire.,Unknown,40.2969444,-74.33,,,
ND,8/6/12,"Big Sky Well Service Inc., Killdeer, ND 58640",Worker died after falling approximately 75 feet from a service rig.,Unknown,47.3719582,-102.7540751,,,
NJ,8/6/12,"D.R. Exteriors LLC, West Milford, NJ 07480",Roofing worker died after falling approximately 30 feet from a residential roof.,Unknown,41.0985461,-74.3939339,,,
OH,8/6/12,"Glatfelter Paper, Chillicothe, OH 45601",Worker operating a bulldozer died when he was runover by the machine while trying to jump from it when it caught fire.,Unknown,39.3331197,-82.9824019,,,
IN,8/6/12,"Rowlett Tree Service, Henryville, IN 47126",Worker was crushed by a tree that was being cut down.,Unknown,38.5417282,-85.7677438,,,
WI,8/7/12,"ACH Foam Technologies, Fon Du Lac, WI 54937",Worker died from severe abdominal injuries after being crushed by a pneumatic door.,Unknown,43.7597419,-88.3433623,,,
NV,8/9/12,"Rocky Mountain Recycling, Las Vegas, NV 89030",Worker at a recycling facility was crushed under a forklift after it tipped over.,Unknown,36.2040034,-115.1296249,,,
KY,8/10/12,"Louisa Water and Sewer District, Louisa, KY 41230",Worker operating vehicle died when it rolled down an embankment.,Unknown,38.1142544,-82.6032119,,,
GA,8/9/12,"AAA National USA Inc., Atlanta, GA 30303",Worker died after being struck by lightning while collecting his tools from a roof.,Unknown,33.755711,-84.3883717,,,
GA,8/10/12,"D.J.S. Tractor and Trailer Service Inc., Conley, GA 30288",Worker was killed when he was pinned beneath the cab of a yard tractor he was repairing.,Unknown,33.6379499,-84.336605,,,
IL,8/15/12,"Union Pacific Railroad Company, Deer Grove, IL 61243",Worker was killed after an 18-wheeler delivering a machine struck the worker.,Unknown,41.607811,-89.689547,,,
FL,8/16/12,"Bacardi Bottling Corp., Jacksonville, FL 32218",Worker cleaning up broken glass at a bottling plant died after being crushed by a machine that molds materials into pellet shapes.,Unknown,30.4686832,-81.6692532,,,
AK,8/16/12,"Hammett Electric Inc., Wooster, AK 72181",Worker was electrocuted while installing wiring at a residence under construction.,Unknown,35.1653807,-92.4529976,,,
PA,8/16/12,"Osmic Inc., Titusville, PA 16354",Worker died after falling 30 feet while removing bolts from a crane rail.,Unknown,41.6270036,-79.6736631,,,
UT,1/25/12,"RH Construction Inc., Salt Lake City, UT 84108",Three workers were hospitalized after they were injured by a partially collapsed roof.,Unknown,40.7834328,-111.7376178,,,
IL,8/9/12,"R&A Construction of Illinois Inc., Willowbrook, IL 60527",Worker died from chemical burns after a varnish applied to a floor caught fire.,Unknown,41.7697533,-87.9358931,,,
MD,8/14/12,"Best Blue Inc., Ellicott City, MD 21043",Worker putting up a pump jack scaffold was electrocuted after contacting a 7,600-volt phase line.,Unknown,39.2369558,-76.7913558,,
TX,8/15/12,"GEM Drilling, Aspermont, TX 79502",Worker died after falling backwards while on the drillling floor of a rig.,Unknown,33.1334307,-100.2273276,,,
ND,8/15/12,"Steamboat Energy Consultants, Williston, ND 58801",Worker overseeing the operation of an oil rig was struck and killed by a truck.,Unknown,48.1469683,-103.6179745,,,
TX,8/16/12,"Andrews Transport LP., Houston, TX 77049",Worker died from severe head injuries after falling from a tractor trailer.,Unknown,29.8390871,-95.1536327,,,
MI,8/21/12,"Oakland County Road Commission, Beverly Hills, MI 48025",Worker operating a dump truck used for road resurfacing was killed when truck rolled into a ditch.,Unknown,42.5164202,-83.2627997,,,
MN,8/21/12,"White Brothers Logging, Cass Lake, MN 56633",Worker was struck and killed by tree pines that slipped out of boom truck.,Unknown,47.4287963,-94.5205566,,,
NM,8/21/12,"Wiggle Tails Oil Field Service Inc., Bloomfield, NM 87413",Worker was crushed under the rear wheels of a truck.,Unknown,36.7111165,-107.9845116,,,
TN,8/21/12,"Yumoto Company Ltd, Dechard, TN 37324",Worker at an automobile assembly plant was crushed in machine.,Unknown,35.2585083,-85.9917437,,,
CA,8/22/12,"David Girard Vineyard, Placerville, CA 95667",Worker at a vineyard was crushed in a wine press.,Unknown,38.7296252,-120.798546,,,
IN,8/7/12,"SSI Services LLC, Indianapolis, IN 46217",Worker inside an asbestos pulverizing unit died from injuries after a combustible dust explosions occurred when equipment malfunctioned.,Unknown,39.661576,-86.1853474,,,
IL,8/11/12,"Effingham County Fair - Board of Directors, Altamont, IL 62411",Worker was struck and killed by a payloader that was moving concrete barriers.,Unknown,39.061988,-88.7481108,,,
WA,8/15/12,"J&J Trucking, Vancouver, WA 98660",Worker driving a loaded gravel truck was killed when the brakes failed causing vehicle to strike trees.,Unknown,45.6837914,-122.7488096,,,
WY,8/20/12,"COP Wyoming LLC, Sheridan, WY 82801",Worker was struck and killed by the bucket of a backhoe while inside a trench box.,Unknown,44.8302484,-106.8986415,,,
WY,8/21/12,"Baker Hughes, Casper, WY 82601",Worker at a chemical products warehouse was crushed under a 4,000-pound storage container.,Unknown,42.866632,-106.313081,,
KY,8/25/12,"Jorge Vargas dba Jorge Vargas Martinez, Louisville, KY 40291",Worker using a ladder to install brick board died after falling off the ladder.,Unknown,38.1173105,-85.5715015,,,
WA,8/25/12,"ZIA Construction and Contracting Inc., Cheney, WA 99004",Worker sheeting the roof on a two-story building suffered fatal head injuries after falling 21 feet to the ground.,Unknown,47.4873895,-117.5757622,,,
IN,8/27/12,"Amerifence Inc., Indianapolis, IN 46226",Worker for a fence company sweeping the fence production area was electrocuted.,Unknown,39.8420351,-86.0427626,,,
SC,8/27/12,"Edwards Construction Inc., Rock Hill, SC 29732",Worker preparing to cut tree limbs died after falling 40 feet to ground.,Unknown,34.9248667,-81.0250784,,,
CA,8/30/12,"Hai Chang Inc., Bell, CA 90201",Worker was behind truck and was caught-between truck and loading dock.,Unknown,33.9775142,-118.1870156,,,
FL,8/26/12,"All Florida Tree & Landscape Inc., Ft Lauderdale, FL 33126",Tree trimmer was electrocuted after contacting a power line,Unknown,25.778647,-80.2962385,,,
FL,8/27/12,"Forward Air Solutions Inc., Medley, FL 33178",Worker died from head injuries after falling off of a conveyor.,Unknown,25.8406526,-80.3264404,,,
VA,8/27/12,"H&W Logging, Tazewell VA 24651",Worker was killed after being run over by a skidder machine.,Unknown,37.1148374,-81.5195548,,,
VA,8/29/12,"Home Crafters of Tidewater, Suffolk, VA 23435",Worker erecting a pump jack scaffold system was electrocuted when the pole he was using contacted a power line.,Unknown,36.84168,-76.4794435,,,
CA,8/31/12,"Fireworks and Stage FX America Inc., Lake Elsinor, CA 92530",Worker was preparing aerial fireworks when an explosion occurred. Worker was hospitalized but succumbed to injuries on 9/2/2012.,Unknown,33.6392361,-117.3851496,,,
PA,9/2/12,"Core-Mark International, Wilkes Barre, PA 18703",Worker operating a forklift died from head injuries after being struck by a beam.,Unknown,41.24,-75.89,,,
PA,9/2/12,"GreenTek Roofing, Carnigie, PA 15106",Worker died after falling from a roof.,Unknown,40.4088514,-80.1149414,,,
KY,9/2/12,"Smithfield Packing, Grayson, KY 41101",Worker electrocuted while rewiring a breaker panel for a smoke generator.,Unknown,38.4803833,-82.6537455,,,
WA,9/3/12,"Bravo Environmental NW Inc., McKenna, WA 98580",Worker was killed in motor vehicle accident due to weather conditions.,Unknown,46.9426716,-122.4571136,,,
NM,9/3/12,"High Desert Roofing, Farmington, NM 87401",Worker died after falling through a roof opening and hitting concrete floor.,Unknown,36.7280583,-108.2186856,,,
PA,9/4/12,"HRI Inc., Bethlehem, PA 18015",Worker was crushed when a section of a road barrier fell on him.,Unknown,40.6259316,-75.3704579,,,
TX,9/4/12,"Mullen Electric Co., Kyle, TX 78640",Employee repairing a lamp died after falling from a ladder and hitting his head.,Unknown,29.9891052,-97.8772267,,,
TX,9/4/12,"Rangeline Tapping Services Inc., Cut and Shoot, TX 77306",Employee performing painting services died after being pinned by a 2,000-pound flange housing.,Unknown,30.3332654,-95.357994,,
TX,9/5/12,"Industrial TX Corp., Webster, TX 77598",Worker was struck and killed by construction equipment.,Unknown,29.5377315,-95.1182645,,,
VA,9/5/12,"M&C Electrical, Arlington, VA 22201",Worker was electrocuted while installing a conduit.,Unknown,38.8845126,-77.0938583,,,
OH,9/6/12,"Select Sires Inc., Plain City, OH 43064",Worker was crushed between the gate and post of a pen when letting bulls out to feed.,Unknown,40.1075615,-83.2674165,,,
OH,8/1/12,"Libbey Glass Inc., Toledo, OH 43697",Employee died from fall at work.,Unknown,41.64,-83.54,,,
IL,8/11/12,"Effingtham County Fair, Board of Directors, Altamont, IL 62411",Worker struck and killed by a payloader used to move concrete barriers.,Unknown,39.061988,-88.7481108,,,
WA,8/17/12,"Evan F. Hamilton, Prosser, WA 99350",Worker struck and killed by a grain harvesting machine.,Unknown,46.2067997,-119.7689222,,,
FL,8/17/12,"Waste Pro USA Inc., Loxahatchee, FL 33470",Employee operating a waste truck was crushed when it tipped over.,Unknown,26.7727394,-80.3435908,,,
NY,9/4/12,"NYCDPR Al Oreter Recreation Center, Maintenance Op, Ctr., Flushing, NY 11355",Worker was fatally stabbed during a verbal altercation with a garbage truck operator.,Unknown,40.7493096,-73.8213213,,,
WI,9/5/12,"Pentair, Brookfield, WI 53045",Employee died from a head injury after falling from a chair.,Unknown,43.0532825,-88.1584129,,,
CA,9/5/12,"Roger Elliot Construction, Penn Valley, CA 95946",Worker changing a truck tire struck and killed by a chain on an excavator bucket.,Unknown,39.196005,-121.1910659,,,
TX,9/7/12,"Ameriwaste Inc., Santa Fe, TX 77510",Worker died after being pinned between truck and ground after truck rolled over into ditch.,Unknown,29.3780129,-95.1057625,,,
PA,9/7/12,"J.R. Resources LP, Ringgold, PA 15570",Worker pumping fluid out of a plastic tank died when the tank exploded.,Unknown,40.9888618,-79.1706795,,,
TX,9/10/12,"Pizzitola Guttering Co., Houston, TX 77007",Employee fell from ladder while performing work near gutter of house.,Unknown,29.7765065,-95.4201377,,,
TX,9/10/12,"Stagg LLC, San Antonio, TX 78230",Employee died after slipping on a wet floor.,Unknown,29.542044,-98.555621,,,
NY,9/10/12,"S&B Masonry Corp., Brooklyn, NY 11205",Employee died when a masonry wall collapsed on him.,Unknown,40.6945036,-73.9565551,,,
WI,9/10/12,"Willman Industries Inc., Cedar Grove, WI 53013",Employee was crushed after being caught in a molding machine.,Unknown,43.5697201,-87.8234219,,,
TN,9/11/12,"Elba Diaz, Mt. Juliet, TN 37122",Worker performing residential framing died after falling nine feet from the top of an interior wall.,Unknown,36.200055,-86.5186054,,,
OH,9/12/12,"Grower's Chemical Corporation, Norwalk, OH 44857",Farm worker died after being struck in the head by a hooper wagon.,Unknown,41.2425531,-82.6157331,,,
LA,9/12/12,"River Cities Machine LLC, Bossier City, LA 71111",Worker was killed after his shirt became caught in a lathe he was operating, pulling him into the machine.,Unknown,32.5159852,-93.7321228,,
CA,9/13/12,"Delicato Winery Vineyard, Manteca, CA 95336",Worker unhitching a trailer died after he was run over by another driver.,Unknown,37.8403398,-121.2053963,,,
NV,9/13/12,"Fisher Industries, Interstate 80 East Bound, Mile Post 392, NV 89521",Worker making repairs to a tire compactor was crushed between the compactor and a drum roller.,Unknown,39.3831391,-119.6499162,,,
SC,9/14/12,"Belton Metal Company Inc., Belton, SC 29627",Worker run over and crushed by track hoe.,Unknown,34.5228881,-82.4942948,,,
GA,6/29/12,"Williams Warehouse Inc, Plains, GA 31780",Employee died after falling from a roof through a skylight while removing metal panels.,Unknown,32.0340508,-84.3926912,,,
MT,9/13/12,"Mr Asphalt Inc., Corvallis, MT 59828",Worker died after falling approximately 13 ft while checking the level of an asphalt oil tank.,Unknown,46.3140884,-114.1128734,,,
MT,9/20/12,"Bonneville Power Administration, Saint Regis, MT 59866",Worker died after falling approximately 80 feet while replacing insulators.,Unknown,47.3023629,-115.0990702,,,
NY,9/20/12,"Ryan's Tree Service, Chaumont, NY 13622",Worker died after being crushed by a chipper.,Unknown,44.0669987,-76.1302089,,,
TX,9/21/12,"G.R. Birdwell Construction LP, Channelview, TX 77530",Worker was killed after being pinned between the dirt compactor he was operating and a wall.,Unknown,29.7760599,-95.1146533,,,
TX,9/23/12,"Archer Underbalanced Services, Boys Ranch, TX 79010",Worker was killed while repairing an air compressor after a 2-inch line separated and struck employee in the chest.,Unknown,35.4580118,-102.197583,,,
GA,9/24/12,"KAYCO Erectors Inc, Sugar Hill, GA 30518",Employee died after falling through floor hole while installing metal decking.,Unknown,34.1064895,-84.0335197,,,
LA,9/24/12,"SITI, Rayne, LA 70578",Worker was pouring concrete when he was struck and killed by a vehicle being driven by another employee.,Unknown,30.234925,-92.2684617,,,
IL,9/25/12,"Jet Import Inc, Chicago, IL 60608",Worker died after being struck on the head by a pallet that had fallen from a trailer he was preparing to unload.,Unknown,41.848922,-87.6695189,,,
AL,9/26/12,"Advanced Recycling Center, Brewton, AL 36426",Worker was crushed when bucket of skid loader fell on him when he crawled under machine to disconnect a hydraulic line.,Unknown,31.1051779,-87.0721918,,,
MT,9/20/12,"Bonneville Power Administration, Saint Regis, MT 59866",Worker died after falling approximately 80 feet while replacing insulators.,Unknown,47.3023629,-115.0990702,,,
NY,9/20/12,"Ryan's Tree Service, Chaumont, NY 13622",Worker died after being crushed by a chipper.,Unknown,44.0669987,-76.1302089,,,
TX,9/21/12,"G.R. Birdwell Construction LP, Channelview, TX 77530",Worker was killed after being pinned between the dirt compactor he was operating and a wall.,Unknown,29.7760599,-95.1146533,,,
TX,9/21/12,"United Drilling Inc, Fort Stockton, TX 79735",Worker was killed after being struck in the head by a cable that snapped during drilling operations.,Unknown,30.8940431,-102.8793222,,,
OH,9/22/12,"Mark F. Taggert Company, Columbus, OH 43229",Worker died from fall from a ladder.,Unknown,40.0862602,-82.9824121,,,
GA,9/24/12,"KAYCO Erectors Inc, Sugar Hill, GA 30518",Employee died after falling through floor hole while installing metal decking.,Unknown,34.1064895,-84.0335197,,,
TN,9/24/12,"PennAKem, LLC Memphis, TN 38108",Two workers transferring Furfurlyamine and Methanol from a storage tank to a reactor when an explosion occurred. Both suffered second degree burns and were hospitalized. One of these workers who suffered burns over 92% of body died on 9/27/2012.,Unknown,35.1763676,-89.9673469,,,
LA,9/24/12,"SITI, Rayne, LA 70578",Worker was pouring concrete when he was struck and killed by a vehicle being driven by another employee.,Unknown,30.234925,-92.2684617,,,
TN,9/24/12,"Traffic Specialists, Inc. Calhoun, TN 37309",Worker was installing reflectors when struck by a tractor trailer.,Unknown,35.296462,-84.7479962,,,
IL,9/25/12,"Jet Import Inc, Chicago, IL 60608",Worker died after being struck on the head by a pallet that had fallen from a trailer he was preparing to unload.,Unknown,41.848922,-87.6695189,,,
